Lat	Long	Speed	Temp	Sal	Sig-t	Ssp	Chla	N_N	SRP	DIN_SPR
28.058175	127.6092183	8.1	27.061	34.86	22.615	NA	0.17	41.24869018	10.47587631	3.949581004
28.05989333	127.6075517	8	27.065	34.858	22.611	NA	0.2	41.14807213	10.08397617	4.087821557
28.06158667	127.6058717	8	27.062	34.863	22.616	NA	0.19	41.46552506	9.691924065	4.283486563
28.06325833	127.604175	8	27.066	34.868	22.619	NA	0.18	41.43658993	10.01346757	4.146273337
28.06494667	127.6024967	8	27.07	34.868	22.617	NA	0.2	41.34740304	10.26556619	4.032397354
28.06662833	127.6008167	8	27.075	34.874	22.62	NA	0.19	41.36454978	9.853151692	4.221402882
28.06828333	127.59911	8	27.077	34.857	22.607	NA	0.19	41.23201973	9.367797271	4.415448306
28.069955	127.5974183	8	27.088	34.875	22.617	NA	0.16	41.16795759	9.497265639	4.358134756
28.07160667	127.5957083	8	27.092	34.882	22.621	NA	0.17	41.21272964	9.536318891	4.33047219
28.07329333	127.594005	8.1	27.087	34.87	22.614	NA	0.18	40.75988886	9.796319334	4.173354505
28.07498333	127.5923033	8.1	27.092	34.867	22.61	NA	0.18	40.66343842	9.733712564	4.188394139
28.07663833	127.5905567	8.1	27.102	34.884	22.619	NA	0.2	41.14973917	9.53723064	4.319437112
28.07836667	127.5888733	8.1	27.099	34.876	22.614	NA	0.19	41.57590724	10.08336833	4.140932169
28.08003333	127.58714	8.1	27.1	34.885	22.62	NA	0.2	41.28131663	10.27544347	4.045017774
28.08171167	127.5854267	8	27.105	34.881	22.616	NA	0.2	41.12842481	10.05738348	4.095302247
28.0834	127.5837233	8	27.111	34.891	22.622	NA	0.2	41.11163529	9.922900496	4.16732009
28.085075	127.582	8.1	27.118	34.888	22.618	NA	0.2	40.83192901	10.13077928	4.039018721
28.08676167	127.580295	8	27.121	34.887	22.615	NA	0.19	41.11973237	10.06406964	4.098170847
28.08845167	127.578635	8	27.123	34.896	22.621	NA	0.18	40.99065548	10.38120636	3.958900049
28.090145	127.57694	8	27.123	34.895	22.621	NA	0.19	40.99232252	9.950708843	4.12934598
28.09185667	127.57526	8.1	27.128	34.891	22.616	NA	0.2	40.95874348	9.706208134	4.244858701
28.09354833	127.573565	8	27.124	34.879	22.608	NA	0.21	41.31846791	9.754378876	4.256204192
28.09522667	127.571875	8	27.129	34.888	22.613	NA	0.21	41.63580177	10.45931287	4.000590523
28.09683667	127.5701467	7.9	27.128	34.878	22.607	NA	0.19	41.29965412	10.01346757	4.12686594
28.09846	127.5684067	7.8	27.126	34.883	22.611	NA	0.2	40.95540939	9.803613326	4.189523535
28.10009333	127.5667867	7.8	27.132	34.887	22.612	NA	0.2	41.02899751	9.814402357	4.191312884
28.101685	127.5650967	7.8	27.121	34.886	22.615	NA	0.2	41.1003232	9.611082314	4.285201746
28.10335	127.5633933	7.8	27.117	34.887	22.617	NA	0.2	40.50161601	9.199731526	4.422734239
28.10494333	127.5617533	7.9	27.112	34.878	22.612	NA	0.2	40.32705262	9.037896066	4.470999362
28.10657167	127.5600983	7.8	27.126	34.882	22.61	NA	0.19	40.68689612	9.063880914	4.496602585
28.10820167	127.5584383	7.8	27.134	34.883	22.608	NA	0.16	39.93374915	9.241671983	4.358382589
28.10982833	127.5567833	7.8	27.132	34.864	22.595	NA	0.16	39.85742232	8.835183856	4.530454327
28.11145167	127.5551183	7.8	27.149	34.873	22.596	NA	0.16	40.07723407	8.713617313	4.608720758
28.11307667	127.5534483	7.8	27.157	34.876	22.595	NA	0.16	40.08616466	9.536622807	4.211751219
28.11470167	127.5517883	7.8	27.167	34.863	22.583	NA	0.14	40.25465525	9.384512671	4.330811136
28.11634	127.5501333	7.9	27.178	34.869	22.584	NA	0.15	40.44291222	10.46356769	3.875319311
28.117995	127.5484733	7.9	27.185	34.873	22.585	NA	0.15	40.31097755	10.48468988	3.846190584
28.119665	127.5467967	8	27.188	34.87	22.581	NA	0.14	40.12129168	9.595734538	4.213552354
28.12134	127.54512	8	27.191	34.854	22.568	NA	0.16	40.13236562	9.547715754	4.247505137
28.12302333	127.543445	8	27.202	34.874	22.579	NA	0.14	40.28763892	8.660583909	4.675541142
28.12470667	127.5417617	8	27.208	34.869	22.574	NA	0.16	41.05686097	8.618035619	4.770912854
28.12639833	127.5400617	8.1	27.21	34.868	22.573	NA	0.15	40.84907575	8.712097732	4.70836532
28.12812	127.5383483	8.2	27.22	34.863	22.565	NA	0.15	41.16533795	9.055523215	4.570721143
28.12984167	127.53663	8.2	27.216	34.854	22.56	NA	0.17	41.62163189	8.915265816	4.681843416
28.13157	127.5349067	8.2	27.218	34.861	22.565	NA	0.15	41.37407575	8.553909268	4.839601484
28.13328167	127.5331633	8.2	27.234	34.865	22.563	NA	0.19	41.03721365	9.160526316	4.491815211
28.134995	127.5314483	8.2	27.239	34.867	22.562	NA	0.19	40.52435927	8.516679514	4.781913395
28.136705	127.5297033	8.2	27.247	34.856	22.552	NA	0.18	40.43719664	8.973617757	4.518448475
28.13842667	127.52797	8.2	27.241	34.847	22.547	NA	0.16	39.79026423	8.664990696	4.617376578
28.14012833	127.5262583	8.1	27.236	34.857	22.556	NA	0.16	39.65725788	8.168239412	4.887518058
28.14183	127.5245667	8.1	27.236	34.854	22.554	NA	0.19	39.82682014	8.693710792	4.592332628
28.143545	127.522875	8.2	27.223	34.853	22.557	NA	0.18	39.95184849	9.019813043	4.441292304
28.14527667	127.5211833	8.2	27.212	34.844	22.554	NA	0.15	39.73298934	8.638094099	4.608564799
28.147015	127.5194883	8.2	27.207	34.845	22.556	NA	0.15	39.7622817	8.881075226	4.482776667
28.14875167	127.5177967	8.2	27.192	34.842	22.559	NA	0.15	39.87730778	8.726989633	4.596969421
28.15049667	127.5161083	8.2	27.185	34.85	22.567	NA	0.16	39.25847698	8.27263468	4.755129221
28.15225667	127.51443	8.2	27.183	34.837	22.558	NA	0.14	39.36361987	8.213067074	4.817456828
28.15401833	127.5127267	8.2	27.179	34.837	22.559	NA	0.14	39.39696076	8.222640439	4.802028584
28.15578167	127.5110433	8.2	27.182	34.84	22.561	NA	0.14	38.94352461	8.007315701	4.885259157
28.157555	127.509355	8.3	27.181	34.845	22.565	NA	0.14	39.45697437	8.365633085	4.729773016
28.15933167	127.5076683	8.3	27.173	34.848	22.569	NA	0.14	39.04902472	8.251968368	4.759145538
28.16108333	127.5059767	8.3	27.174	34.85	22.571	NA	0.14	39.35838059	8.696749956	4.536080174
28.16280833	127.5042567	8.2	27.168	34.835	22.561	NA	0.13	39.80693468	8.492974039	4.709138552
28.16456833	127.5025517	8.2	27.172	34.848	22.57	NA	0.14	39.71584259	9.257475634	4.301080496
28.16629833	127.500855	8.2	27.159	34.841	22.568	NA	0.15	40.60211499	8.482488924	4.799195495
28.16803167	127.499155	8.2	27.149	34.841	22.572	NA	0.14	41.6961726	9.636763247	4.364181514
28.16977833	127.4974617	8.2	27.129	34.819	22.562	NA	0.17	42.68889771	9.887038366	4.340684946
28.17153	127.4957633	8.2	27.114	34.817	22.565	NA	0.19	42.63841007	10.67007886	4.004406428
28.17328	127.4940767	8.2	27.093	34.811	22.567	NA	0.22	42.33774665	10.34412857	4.094208693
28.17501833	127.49234	8.3	27.071	34.808	22.572	NA	0.23	41.72296439	10.05829523	4.156884569
28.17674333	127.49061	8.2	27.063	34.804	22.572	NA	0.23	40.95040826	10.21617978	4.019458183
28.178475	127.4889017	8.3	27.056	34.805	22.575	NA	0.22	41.10210932	9.625670299	4.276103425
28.180195	127.4871833	8.2	27.051	34.809	22.579	NA	0.22	40.61711839	10.42025961	3.899817966
28.18190167	127.4854933	8.2	27.046	34.806	22.578	NA	0.21	41.2330914	10.26723773	4.039469039
28.18362167	127.4838017	8.1	27.041	34.802	22.577	NA	0.22	41.14176117	10.19156256	4.043108549
28.18533667	127.4820833	8.1	27.04	34.805	22.58	NA	0.19	41.21915967	10.44001418	3.952010084
28.18702833	127.48037	8	27.028	34.804	22.583	NA	0.2	41.33156611	10.942084	3.791891195
28.18871833	127.47866	8.1	27.029	34.8	22.58	NA	0.22	41.91098322	10.69256867	3.934633334
28.19042167	127.4769567	8.1	27.032	34.813	22.588	NA	0.21	41.29310501	10.34443248	3.997003351
28.19213167	127.4752467	8.1	27.02	34.809	22.589	NA	0.23	41.59912679	10.18761164	4.097566464
28.193835	127.4735367	8.1	27.007	34.8	22.587	NA	0.22	42.07494897	10.54972798	3.999057216
28.19554	127.471825	8.1	27.006	34.807	22.592	NA	0.22	42.22176797	10.77872896	3.937518509
28.19725833	127.4701267	8.1	27	34.791	22.582	NA	0.21	42.3075017	10.23243931	4.149351692
28.19898	127.4684333	8.1	27.001	34.807	22.593	NA	0.22	42.98253572	10.62403553	4.053612724
28.200715	127.4667417	8.1	26.991	34.798	22.59	NA	0.22	42.1981912	10.69788721	3.947010851
28.20244167	127.4650267	8.2	26.99	34.807	22.597	NA	0.21	42.61709571	9.959674375	4.303893418
28.20418	127.463325	8.2	26.99	34.812	22.601	NA	0.21	43.21413586	10.99025474	3.940749725
28.20589833	127.461605	8.1	26.998	34.823	22.607	NA	0.21	43.7736675	10.76687622	4.081754045
28.20761833	127.4599067	8.1	26.985	34.812	22.603	NA	0.23	44.50502381	10.82082137	4.11733068
28.209345	127.4581733	8.2	26.988	34.804	22.596	NA	0.22	44.03979927	10.91488348	4.047851688
28.21108	127.4564767	8.1	26.989	34.807	22.598	NA	0.21	42.94812316	11.04663122	3.895456134
28.21281167	127.45478	8.1	26.983	34.786	22.583	NA	0.23	41.98850079	10.78739057	3.899305707
28.21450833	127.45307	8.1	26.987	34.803	22.595	NA	0.2	42.17413813	10.15524455	4.162927736
28.21621167	127.4513567	8.1	26.983	34.801	22.595	NA	0.2	41.8702597	9.90588118	4.233806557
28.21790167	127.449645	8	26.987	34.803	22.595	NA	0.21	41.38669766	10.14217615	4.097607154
28.21958667	127.4479517	8	26.984	34.805	22.597	NA	0.17	40.5767521	9.706056176	4.201953723
28.22128667	127.446285	8	26.992	34.8	22.591	NA	0.19	40.06925607	10.02532031	4.008825386
28.22300167	127.44465	8	26.999	34.807	22.594	NA	0.17	40.09890565	8.891256424	4.538172644
28.224705	127.44294	8	26.993	34.802	22.593	NA	0.17	39.81467453	9.409281854	4.241089007
28.22639167	127.441225	8	27.002	34.803	22.59	NA	0.15	39.88385688	8.968755095	4.470150051
28.22803	127.4394967	8	27.021	34.823	22.599	NA	0.15	39.64177818	9.030754032	4.413027155
28.22971	127.4377967	8.1	27.029	34.814	22.59	NA	0.14	39.93279655	8.791571859	4.551539531
28.23136	127.4360833	8	27.036	34.819	22.591	NA	0.15	39.64975618	8.822571327	4.526237126
28.23302167	127.434385	8	27.055	34.824	22.589	NA	0.15	39.78633477	8.34937356	4.801712122
28.2347	127.4326783	8.1	27.075	34.804	22.568	NA	0.13	39.72251077	9.119649566	4.365561776
28.23637	127.4309617	8.1	27.081	34.797	22.56	NA	0.14	39.68607394	8.795826688	4.518292796
28.23807667	127.4292417	8.1	27.089	34.816	22.572	NA	0.13	39.78157178	8.469420521	4.705820428
28.23974	127.42751	8.1	27.108	34.808	22.56	NA	0.14	40.12593559	8.515311891	4.72871968
28.24144667	127.4257933	8.2	27.12	34.8	22.55	NA	0.16	39.79336017	9.003553518	4.43189326
28.24311833	127.424025	8.1	27.128	34.807	22.553	NA	0.14	40.30145158	8.940186957	4.548153418
28.24470167	127.42218	8.1	27.12	34.797	22.548	NA	0.15	39.80098095	8.326579833	4.787139039
28.246265	127.4203467	8.1	27.132	34.81	22.554	NA	0.16	39.81646065	8.321261297	4.804409626
28.247745	127.4186533	7.1	27.135	34.821	22.561	NA	0.17	39.58950442	8.095755361	4.921003484
28.24897	127.417415	5.4	27.15	34.816	22.553	NA	0.17	39.44875822	7.997134503	4.996590077
28.24991167	127.4165433	4	27.153	34.813	22.55	NA	0.17	39.35957133	8.302114567	4.781667639
28.25079833	127.4163033	3.1	27.158	34.809	22.545	NA	0.17	39.34040032	7.882709995	5.022026904
28.251575	127.4162883	2.4	27.163	34.812	22.545	NA	0.15	38.92566342	7.63623383	5.129477404
28.25215167	127.4164533	1.8	27.169	34.822	22.551	NA	0.16	39.12809027	7.93984627	4.943344785
28.25249333	127.4166367	1.3	27.175	34.805	22.536	NA	0.16	38.9135178	8.684441343	4.494261915
28.25282333	127.4168117	1.3	27.178	34.828	22.553	NA	0.17	39.14356997	8.430215311	4.676290759
28.253155	127.41699	1.3	27.179	34.806	22.536	NA	0.17	39.10558517	8.556340599	4.571390071
28.25348	127.417175	1.3	27.188	34.82	22.544	NA	0.17	39.24180653	9.184839624	4.280496927
28.25379333	127.41737	1.2	27.191	34.818	22.541	NA	0.15	38.49894761	9.462497608	4.111305562
28.28745167	127.4263567	8.1	27.466	34.818	22.453	NA	0.22	51.34538444	7.528647439	6.848871957
28.28889833	127.4244017	8	27.469	34.82	22.453	NA	0.22	49.72954185	8.036035797	6.210219196
28.290315	127.422415	8.1	27.47	34.814	22.448	NA	0.23	48.97770469	7.577426015	6.475262023
28.29160333	127.420335	7.9	27.473	34.832	22.461	NA	0.22	48.72729077	8.290109871	5.939846656
28.292725	127.4181933	7.8	27.476	34.813	22.446	NA	0.2	48.87815831	7.756736665	6.329718171
28.29364333	127.415985	7.7	27.487	34.813	22.442	NA	0.23	48.162758	7.884077618	6.144813379
28.29453167	127.41377	7.7	27.478	34.801	22.436	NA	0.21	48.06202087	8.208660287	5.874358935
28.295315	127.4115283	7.6	27.496	34.834	22.455	NA	0.23	47.85852234	7.71464425	6.239838179
28.29602	127.4092667	7.5	27.494	34.811	22.438	NA	0.23	47.66907462	8.34770202	5.732656366
28.29674667	127.4070317	7.6	27.495	34.81	22.437	NA	0.23	47.38901111	8.070378345	5.929622021
28.29745833	127.4047767	7.6	27.493	34.821	22.446	NA	0.22	47.81922772	8.26594852	5.811225072
28.29817667	127.4025383	7.5	27.494	34.822	22.447	NA	0.22	47.74349626	8.079495836	5.926792536
28.29876333	127.400305	7.4	27.49	34.817	22.444	NA	0.22	47.91520186	8.394353181	5.740162353
28.299315	127.398045	7.4	27.499	34.832	22.452	NA	0.23	47.5969154	8.597673223	5.612049188
28.29982167	127.3957867	7.4	27.498	34.815	22.44	NA	0.21	47.53118621	8.71559277	5.489764319
28.30036333	127.3935167	7.4	27.494	34.831	22.453	NA	0.26	47.30875482	8.65800062	5.473915178
28.30083167	127.39129	7.3	27.492	34.812	22.44	NA	0.25	47.16169766	7.859308435	6.013669393
28.30118	127.388995	7.3	27.486	34.792	22.427	NA	0.25	46.64717623	8.23510101	5.673269042
28.30152333	127.3867233	7.3	27.493	34.806	22.435	NA	0.26	46.30805171	8.368216374	5.567218402
28.30191167	127.3844667	7.5	27.489	34.809	22.438	NA	0.23	45.92927535	8.72471026	5.312387667
28.30225	127.3821883	7.3	27.494	34.819	22.445	NA	0.24	45.99905307	8.598888889	5.383204435
28.30259	127.379905	7.3	27.494	34.809	22.436	NA	0.26	45.06884214	8.259566277	5.5007221
28.30290333	127.3776733	7.2	27.49	34.813	22.441	NA	0.22	45.2144704	7.686987861	5.919732344
28.30326167	127.3753783	7.3	27.471	34.809	22.445	NA	0.25	44.51443071	8.1791804	5.452438567
28.30385333	127.373105	7.4	27.474	34.81	22.444	NA	0.24	44.93666931	8.519718678	5.301333537
28.304765	127.3709867	7.6	27.474	34.82	22.452	NA	0.22	45.54680767	8.010202906	5.73217488
28.30589167	127.368915	7.7	27.475	34.812	22.445	NA	0.22	45.20089589	7.764334574	5.869873262
28.306995	127.3668283	7.7	27.482	34.814	22.444	NA	0.22	45.2369755	8.162313043	5.571116254
28.30811667	127.3647517	7.7	27.483	34.82	22.448	NA	0.26	45.26543434	8.914809942	5.095647802
28.30923	127.3626333	7.8	27.485	34.824	22.451	NA	0.23	44.94833863	9.883999203	4.569719307
28.31040167	127.3605417	7.8	27.492	34.821	22.446	NA	0.23	45.98214448	9.663811802	4.802966844
28.311525	127.3584467	7.7	27.503	34.822	22.444	NA	0.22	45.89522	9.436330409	4.915010126
28.31264833	127.3563567	7.7	27.507	34.825	22.445	NA	0.24	45.55264232	8.731852295	5.273356067
28.31388667	127.354365	7.8	27.503	34.808	22.433	NA	0.23	45.4424983	8.444651338	5.404459727
28.31535333	127.3525067	7.9	27.511	34.822	22.441	NA	0.23	46.07883307	8.063084352	5.72935958
28.31685333	127.350655	8	27.517	34.819	22.437	NA	0.2	45.80115105	8.112166844	5.653066298
28.31860667	127.34901	8.1	27.517	34.828	22.443	NA	0.2	45.89772057	7.888484405	5.846387957
28.32040833	127.347415	8.2	27.52	34.829	22.443	NA	0.23	46.09478907	8.163680666	5.685863408
28.322215	127.3458167	8.2	27.518	34.818	22.436	NA	0.24	45.8103198	8.226287436	5.581035673
28.32400667	127.3442117	8.2	27.534	34.837	22.445	NA	0.24	45.97988206	8.141342814	5.670480967
28.32581167	127.342605	8.2	27.534	34.829	22.439	NA	0.24	45.58991268	8.261085859	5.535744345
28.32761667	127.341005	8.2	27.547	34.852	22.452	NA	0.23	45.92915627	8.028893762	5.763675498
28.32940833	127.3394067	8.2	27.552	34.836	22.438	NA	0.24	46.45010773	8.16839137	5.691666433
28.33123333	127.3378	8.3	27.55	34.833	22.436	NA	0.21	46.14182354	8.556492557	5.420804606
28.33302833	127.336155	8.2	27.566	34.836	22.434	NA	0.21	45.89260036	8.211699451	5.60643973
28.33476667	127.33446	8.2	27.562	34.821	22.424	NA	0.22	45.95130415	8.284031544	5.566581277
28.336455	127.3327717	8.1	27.565	34.832	22.432	NA	0.23	46.20921978	8.58961944	5.403931947
28.33817333	127.3310933	8.1	27.565	34.829	22.429	NA	0.23	46.04668292	8.175533404	5.660273293
28.33992	127.329425	8.3	27.563	34.82	22.423	NA	0.24	46.14872987	8.256527113	5.66712733
28.34169667	127.3277433	8.3	27.574	34.825	22.423	NA	0.25	45.87878771	7.808554404	5.886877012
28.34343167	127.3260533	8.2	27.559	34.82	22.424	NA	0.24	46.12753459	8.42276936	5.48428518
28.34519667	127.3243983	8.2	27.545	34.803	22.416	NA	0.27	45.85306759	8.001845206	5.777339997
28.34697833	127.322725	8.3	27.542	34.813	22.424	NA	0.24	45.77828873	8.564546341	5.404174895
28.34875	127.321035	8.3	27.54	34.814	22.426	NA	0.27	45.67778975	8.143926103	5.636634931
28.35048167	127.3193333	8.2	27.532	34.809	22.425	NA	0.24	45.37057723	8.14331827	5.613876607
28.35226	127.3176617	8.3	27.529	34.81	22.426	NA	0.25	45.45381039	7.90641547	5.785072247
28.35404167	127.316005	8.2	27.505	34.783	22.413	NA	0.23	45.47321955	8.029197679	5.739483039
28.35581833	127.3143417	8.2	27.505	34.787	22.417	NA	0.24	45.47143343	7.832867712	5.829569234
28.35761667	127.3126933	8.3	27.493	34.786	22.42	NA	0.2	45.24531073	8.033756424	5.671740591
28.35942	127.3110567	8.2	27.485	34.786	22.423	NA	0.23	45.82496598	7.491265727	6.139893663
28.36111333	127.3093283	8.1	27.467	34.759	22.408	NA	0.21	46.02644024	7.868273968	5.93048482
28.36283833	127.3076783	8.1	27.473	34.787	22.427	NA	0.19	45.86080744	8.106088517	5.685673999
28.364545	127.30598	8	27.46	34.773	22.421	NA	0.2	45.91748696	8.03406034	5.729979482
28.36620667	127.30426	8	27.45	34.78	22.429	NA	0.21	45.65397482	8.540840865	5.363255125
28.36786167	127.3025367	8	27.443	34.783	22.433	NA	0.19	46.07192674	8.973161882	5.178544827
28.36952	127.3008117	8	27.437	34.788	22.439	NA	0.19	46.09895668	8.149548556	5.674176646
28.371225	127.2991367	8.1	27.43	34.772	22.43	NA	0.19	46.44498753	8.519414762	5.471570099
28.37289833	127.297405	8.1	27.433	34.78	22.435	NA	0.17	47.28458267	9.208697058	5.140360825
28.37459167	127.2956967	8.1	27.421	34.753	22.418	NA	0.21	49.08689612	9.597709995	5.120546381
28.37624833	127.293985	8	27.416	34.786	22.445	NA	0.26	49.68345997	10.07896155	4.93640428
28.37786	127.29224	8	27.406	34.775	22.44	NA	0.3	49.80241551	9.755594542	5.111703653
28.379455	127.2904983	7.9	27.385	34.76	22.436	NA	0.37	49.27967793	9.465354421	5.236554035
28.381055	127.2887667	7.9	27.366	34.752	22.435	NA	0.36	48.56927875	9.892660819	4.92200245
28.38267667	127.287025	8	27.359	34.766	22.448	NA	0.38	47.79588909	10.02547227	4.796924648
28.38429667	127.2852767	8	27.354	34.784	22.463	NA	0.39	46.88651622	9.649071859	4.890815806
28.38591167	127.2835333	7.9	27.333	34.755	22.448	NA	0.37	46.60026083	8.798865851	5.328448174
28.38756333	127.2818167	8	27.329	34.772	22.462	NA	0.39	46.13848945	8.566521797	5.446339462
28.3892	127.2800633	8	27.325	34.777	22.467	NA	0.33	44.91630755	8.628368775	5.226646697
28.390855	127.2783217	8	27.311	34.755	22.455	NA	0.31	45.0507428	8.958573897	5.051593904
28.392515	127.2765833	8	27.317	34.755	22.453	NA	0.3	45.34080857	8.458327574	5.417351116
28.39417667	127.2748583	8	27.319	34.764	22.46	NA	0.29	45.74601951	9.165237019	5.016506507
28.39582333	127.2731183	8	27.327	34.76	22.454	NA	0.27	45.4330914	9.222677211	4.957030422
28.397435	127.2713417	8	27.318	34.74	22.442	NA	0.29	45.62408709	9.026043328	5.119863844
28.399035	127.2696133	7.9	27.329	34.756	22.45	NA	0.3	46.05644704	9.750276006	4.738867619
28.40066167	127.26788	8	27.346	34.764	22.451	NA	0.29	46.29507258	9.036984317	5.131498894
28.40231333	127.266145	8	27.348	34.761	22.448	NA	0.3	46.23779769	9.356400408	4.963309784
28.40394667	127.264375	8	27.336	34.74	22.436	NA	0.31	46.61574053	9.703017012	4.824775674
28.405585	127.2626167	8.1	27.343	34.733	22.428	NA	0.32	47.01595033	9.036984317	5.215825421
28.40728	127.26086	8.2	27.361	34.754	22.439	NA	0.32	46.67944545	9.808172072	4.784711
28.40895833	127.2590767	8.2	27.361	34.738	22.426	NA	0.34	47.00797233	9.30367092	5.064489812
28.410655	127.257325	8.2	27.361	34.743	22.43	NA	0.35	47.24004876	9.242431774	5.14405796
28.41236	127.2555733	8.2	27.365	34.742	22.428	NA	0.36	47.62013495	9.051268386	5.280129137
28.414065	127.253815	8.2	27.374	34.749	22.43	NA	0.35	48.96115332	9.490275563	5.179239583
28.41578667	127.2520683	8.2	27.372	34.734	22.42	NA	0.37	49.00783057	9.52385832	5.269028711
28.41749833	127.2503083	8.2	27.385	34.751	22.428	NA	0.37	50.08938535	10.04477096	4.999346761
28.41924	127.24855	8.3	27.398	34.772	22.44	NA	0.38	51.00352121	9.612905813	5.31897561
28.42099667	127.2467883	8.4	27.401	34.747	22.42	NA	0.4	50.49935927	9.940983519	5.089538672
28.42276333	127.2450167	8.4	27.399	34.748	22.422	NA	0.38	50.09069517	9.891597111	5.098915872
28.424535	127.2432583	8.4	27.397	34.746	22.421	NA	0.43	49.3764856	9.865612263	5.016452224
